index  ,num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
34974,4,Internet,RoundTrip,39,5,11,Mon,AKLKUL,Malaysia,1,0,1,8.83,1
34975,1,Mobile,RoundTrip,413,5,2,Thu,AKLKUL,Malaysia,0,0,0,8.83,0
34976,1,Internet,RoundTrip,19,5,4,Sat,AKLKUL,New Zealand,0,0,1,8.83,1
34977,1,Internet,RoundTrip,14,5,10,Thu,AKLKUL,New Zealand,0,0,0,8.83,0
34978,1,Internet,RoundTrip,73,5,15,Sun,AKLKUL,Malaysia,0,0,0,8.83,0
34979,2,Internet,RoundTrip,167,5,15,Tue,AKLKUL,Malaysia,1,1,1,8.83,0
34980,2,Internet,RoundTrip,83,5,9,Mon,AKLKUL,Malaysia,1,1,1,8.83,1
34981,3,Internet,RoundTrip,6,5,8,Mon,AKLKUL,Malaysia,0,0,0,8.83,0
34982,1,Internet,RoundTrip,22,5,3,Thu,AKLKUL,Malaysia,0,0,0,8.83,0
34983,4,Internet,RoundTrip,27,5,12,Mon,AKLKUL,Malaysia,1,1,0,8.83,0
34984,2,Internet,RoundTrip,71,5,17,Tue,AKLKUL,New Zealand,0,0,0,8.83,0
34985,1,Internet,RoundTrip,120,5,11,Tue,AKLKUL,Malaysia,1,0,1,8.83,0
34986,1,Internet,RoundTrip,1,5,2,Sat,AKLKUL,Singapore,1,0,0,8.83,0
34987,1,Internet,RoundTrip,205,5,7,Tue,AKLKUL,Thailand,0,0,0,8.83,0
34988,1,Internet,RoundTrip,22,5,22,Fri,AKLKUL,New Zealand,0,0,0,8.83,0
34989,2,Internet,RoundTrip,24,5,4,Thu,AKLKUL,Malaysia,1,1,1,8.83,0
34990,2,Internet,RoundTrip,138,5,7,Fri,AKLKUL,Malaysia,1,1,1,8.83,1
34991,1,Mobile,RoundTrip,12,5,16,Fri,AKLKUL,Singapore,1,0,0,8.83,1
34992,1,Internet,RoundTrip,172,5,2,Sun,AKLKUL,New Zealand,0,0,1,8.83,0
34993,1,Internet,RoundTrip,23,5,9,Wed,AKLKUL,New Zealand,0,0,0,8.83,1
34994,1,Mobile,RoundTrip,419,5,7,Mon,AKLKUL,Indonesia,0,0,0,8.83,0
34995,2,Internet,RoundTrip,31,5,11,Thu,AKLKUL,Malaysia,1,0,1,8.83,1
34996,1,Internet,RoundTrip,194,5,18,Fri,AKLKUL,New Zealand,1,1,0,8.83,0
34997,5,Internet,RoundTrip,171,5,14,Sat,AKLKUL,Malaysia,1,1,1,8.83,1
34998,3,Internet,RoundTrip,84,5,2,Tue,AKLKUL,Malaysia,1,0,1,8.83,1
34999,3,Internet,RoundTrip,340,5,5,Sat,AKLKUL,Malaysia,1,0,1,8.83,1
35000,3,Internet,OneWay,171,5,3,Sun,AKLKUL,New Zealand,1,0,1,8.83,0
35001,2,Internet,RoundTrip,177,5,0,Mon,AKLKUL,Malaysia,0,0,0,8.83,0
35002,1,Internet,RoundTrip,177,5,8,Tue,AKLKUL,Malaysia,0,0,0,8.83,0
35003,1,Internet,RoundTrip,10,5,8,Mon,AKLKUL,Malaysia,1,0,1,8.83,0
35004,1,Internet,RoundTrip,16,5,9,Mon,AKLKUL,Malaysia,1,0,1,8.83,1
35005,1,Internet,RoundTrip,2,5,8,Thu,AKLKUL,Malaysia,0,0,1,8.83,1
35006,1,Internet,RoundTrip,22,5,9,Tue,AKLKUL,New Zealand,1,1,1,8.83,0
35007,1,Internet,RoundTrip,10,5,8,Mon,AKLKUL,Malaysia,0,0,1,8.83,0
35008,2,Internet,RoundTrip,51,5,12,Wed,AKLKUL,Malaysia,1,1,0,8.83,0
35009,2,Internet,RoundTrip,29,5,17,Sun,AKLKUL,Malaysia,1,0,1,8.83,1
35010,1,Internet,RoundTrip,19,5,12,Thu,AKLKUL,Malaysia,1,1,0,8.83,1
35011,1,Internet,RoundTrip,19,5,2,Mon,AKLKUL,Malaysia,1,0,0,8.83,0
35012,2,Internet,RoundTrip,119,5,13,Wed,AKLKUL,Malaysia,1,0,1,8.83,0
35013,1,Internet,RoundTrip,5,5,1,Fri,AKLKUL,Malaysia,1,0,1,8.83,0
35014,2,Internet,RoundTrip,198,5,15,Wed,AKLKUL,Malaysia,1,0,0,8.83,0
35015,2,Internet,RoundTrip,6,5,3,Mon,AKLKUL,Malaysia,1,0,0,8.83,0
35016,1,Mobile,RoundTrip,445,5,17,Sat,AKLKUL,Malaysia,0,0,0,8.83,0
35017,1,Internet,RoundTrip,217,5,16,Tue,AKLKUL,Indonesia,0,0,1,8.83,0
35018,1,Mobile,RoundTrip,71,5,15,Sun,AKLKUL,Malaysia,0,0,0,8.83,0
35019,2,Internet,RoundTrip,442,5,19,Sat,AKLKUL,Japan,1,0,0,8.83,0
35020,2,Internet,RoundTrip,179,5,1,Wed,AKLKUL,Malaysia,1,1,1,8.83,0
35021,1,Internet,RoundTrip,89,5,10,Wed,AKLKUL,Malaysia,0,0,0,8.83,1
35022,2,Internet,RoundTrip,374,5,1,Sun,AKLKUL,Malaysia,0,0,0,8.83,0
35023,2,Internet,RoundTrip,119,5,1,Wed,AKLKUL,Malaysia,1,0,1,8.83,0
35024,4,Internet,RoundTrip,98,5,8,Thu,AKLKUL,Malaysia,1,0,1,8.83,0
35025,1,Internet,RoundTrip,40,5,10,Wed,AKLKUL,New Zealand,1,0,0,8.83,0
35026,1,Internet,RoundTrip,8,5,2,Thu,AKLKUL,Malaysia,1,1,1,8.83,0
35027,4,Internet,RoundTrip,106,5,5,Mon,AKLKUL,Peru,1,0,0,8.83,0
35028,1,Internet,RoundTrip,46,5,17,Fri,AKLKUL,Thailand,0,0,0,8.83,0
35029,1,Internet,RoundTrip,3,5,11,Wed,AKLKUL,Malaysia,1,1,1,8.83,0
35030,1,Internet,RoundTrip,139,5,10,Thu,AKLKUL,India,1,0,0,8.83,0
35031,1,Mobile,RoundTrip,445,5,17,Sat,AKLKUL,Malaysia,0,0,0,8.83,0
35032,1,Mobile,RoundTrip,2,5,17,Sat,AKLKUL,Malaysia,1,1,1,8.83,0
35033,2,Internet,RoundTrip,44,5,4,Fri,AKLKUL,Malaysia,1,1,0,8.83,0
35034,1,Internet,RoundTrip,419,5,8,Mon,AKLKUL,Indonesia,0,0,0,8.83,0
35035,1,Internet,RoundTrip,16,5,3,Wed,AKLKUL,Malaysia,1,1,0,8.83,0
35036,1,Internet,RoundTrip,6,5,9,Mon,AKLKUL,Malaysia,1,0,1,8.83,1
35037,1,Mobile,RoundTrip,445,5,17,Sat,AKLKUL,Malaysia,0,0,0,8.83,0
35038,1,Internet,RoundTrip,48,5,8,Thu,AKLKUL,Malaysia,1,0,1,8.83,1
35039,2,Internet,RoundTrip,58,5,21,Wed,AKLKUL,New Zealand,1,0,1,8.83,1
35040,1,Mobile,RoundTrip,5,5,6,Fri,AKLKUL,Malaysia,0,0,1,8.83,0
35041,1,Internet,RoundTrip,57,5,12,Wed,AKLKUL,Malaysia,0,0,0,8.83,1
35042,1,Internet,RoundTrip,175,5,11,Thu,AKLKUL,Malaysia,0,0,1,8.83,1
35043,3,Internet,RoundTrip,281,5,9,Wed,AKLKUL,Malaysia,0,0,0,8.83,0
35044,4,Internet,RoundTrip,26,5,20,Tue,AKLKUL,Greece,1,0,0,8.83,0
35045,1,Internet,RoundTrip,5,5,9,Tue,AKLKUL,Malaysia,0,0,1,8.83,0
35046,1,Internet,RoundTrip,10,5,7,Mon,AKLKUL,Malaysia,0,0,1,8.83,0
35047,1,Internet,RoundTrip,13,5,4,Wed,AKLKUL,Malaysia,0,0,1,8.83,0
35048,1,Internet,RoundTrip,13,5,1,Sun,AKLKUL,Malaysia,1,1,1,8.83,0
35049,2,Internet,RoundTrip,106,5,13,Sun,AKLKUL,Malaysia,0,0,0,8.83,1
35050,1,Internet,RoundTrip,26,5,8,Mon,AKLKUL,Malaysia,1,0,0,8.83,0
35051,3,Internet,RoundTrip,49,5,1,Sun,AKLKUL,Malaysia,1,0,0,8.83,1
35052,3,Internet,RoundTrip,98,5,6,Sun,AKLKUL,Malaysia,1,0,0,8.83,0
35053,1,Internet,RoundTrip,186,5,4,Fri,AKLKUL,Malaysia,1,0,0,8.83,1
35054,1,Internet,RoundTrip,80,5,12,Sun,AKLKUL,Malaysia,0,0,0,8.83,0
35055,2,Internet,RoundTrip,345,5,5,Sun,AKLKUL,Malaysia,1,1,1,8.83,0
35056,2,Internet,RoundTrip,39,5,3,Wed,AKLKUL,Malaysia,1,1,1,8.83,1
35057,3,Internet,RoundTrip,112,5,0,Tue,AKLKUL,(not set),1,1,1,8.83,0
35058,1,Internet,RoundTrip,7,5,11,Tue,AKLKUL,Malaysia,0,0,1,8.83,0
35059,1,Internet,RoundTrip,6,5,16,Tue,AKLKUL,Malaysia,1,0,0,8.83,0
35060,2,Internet,RoundTrip,253,5,2,Tue,AKLKUL,Malaysia,0,0,1,8.83,0
35061,2,Mobile,RoundTrip,404,5,0,Wed,AKLKUL,New Zealand,1,0,1,8.83,0
35062,1,Internet,RoundTrip,419,5,7,Mon,AKLKUL,Indonesia,0,0,0,8.83,0
35063,1,Internet,RoundTrip,186,5,2,Fri,AKLKUL,Malaysia,1,1,1,8.83,1
35064,1,Internet,RoundTrip,86,5,14,Fri,AKLKUL,Malaysia,0,0,0,8.83,1
35065,1,Internet,RoundTrip,9,5,0,Sun,AKLKUL,Malaysia,0,0,0,8.83,1
35066,4,Internet,RoundTrip,113,5,12,Mon,AKLKUL,Malaysia,1,0,1,8.83,0
35067,1,Internet,RoundTrip,36,5,12,Wed,AKLKUL,Malaysia,0,0,0,8.83,1
35068,1,Internet,RoundTrip,375,5,19,Sat,AKLKUL,Malaysia,0,0,0,8.83,1
35069,1,Internet,RoundTrip,22,5,9,Tue,AKLKUL,New Zealand,1,1,1,8.83,0
35070,2,Internet,RoundTrip,17,5,19,Thu,AKLKUL,Australia,0,0,0,8.83,1
35071,1,Internet,RoundTrip,48,5,14,Thu,AKLKUL,Malaysia,1,1,1,8.83,1
35072,5,Internet,RoundTrip,170,5,13,Tue,AKLKUL,Malaysia,0,0,0,8.83,0
35073,3,Mobile,RoundTrip,78,5,2,Mon,AKLKUL,Malaysia,1,0,1,8.83,0
35074,1,Internet,RoundTrip,54,5,12,Tue,AKLKUL,Malaysia,1,0,1,8.83,1
35075,1,Internet,RoundTrip,1,5,17,Thu,AKLKUL,New Zealand,1,0,0,8.83,0
35076,1,Internet,RoundTrip,58,5,0,Tue,AKLKUL,New Zealand,1,0,0,8.83,1
35077,1,Internet,RoundTrip,419,5,9,Mon,AKLKUL,Indonesia,0,0,0,8.83,0
35078,1,Mobile,RoundTrip,0,5,1,Fri,AKLKUL,Malaysia,0,0,0,8.83,0
35079,2,Internet,RoundTrip,51,5,1,Sun,AKLKUL,New Zealand,1,0,1,8.83,0
35080,1,Internet,RoundTrip,52,5,3,Mon,AKLKUL,Vietnam,1,0,0,8.83,1
35081,2,Internet,RoundTrip,5,5,6,Tue,AKLKUL,Malaysia,1,0,1,8.83,1
35082,2,Mobile,RoundTrip,50,5,5,Thu,AKLKUL,Malaysia,1,1,1,8.83,1
35083,1,Internet,RoundTrip,10,5,12,Tue,AKLKUL,Malaysia,1,1,1,8.83,0
35084,1,Internet,RoundTrip,29,5,5,Sat,AKLKUL,Malaysia,1,0,0,8.83,0
35085,2,Internet,RoundTrip,118,5,14,Thu,AKLKUL,Malaysia,1,1,1,8.83,1
35086,2,Internet,RoundTrip,134,5,8,Fri,AKLKUL,Malaysia,1,1,1,8.83,0
35087,1,Internet,RoundTrip,0,5,6,Thu,AKLKUL,Malaysia,1,0,0,8.83,0
35088,1,Internet,RoundTrip,79,5,7,Thu,AKLKUL,Malaysia,1,1,0,8.83,0
35089,1,Mobile,RoundTrip,140,5,23,Wed,AKLKUL,Philippines,0,0,0,8.83,0
35090,1,Mobile,RoundTrip,2,5,10,Sat,AKLKUL,New Zealand,0,0,0,8.83,0
35091,1,Internet,RoundTrip,162,5,11,Mon,AKLKUL,Philippines,1,1,0,8.83,1
35092,1,Mobile,RoundTrip,33,5,12,Sun,AKLKUL,Malaysia,0,0,0,8.83,0
35093,5,Internet,RoundTrip,341,5,15,Fri,AKLKUL,Malaysia,1,1,1,8.83,1
35094,1,Internet,RoundTrip,111,5,7,Fri,AKLKUL,Malaysia,1,0,0,8.83,1
35095,1,Internet,RoundTrip,41,5,10,Sat,AKLKUL,Malaysia,1,0,0,8.83,0
35096,1,Internet,RoundTrip,111,5,0,Wed,AKLKUL,(not set),1,1,1,8.83,0
35097,2,Internet,RoundTrip,208,5,1,Fri,AKLKUL,Malaysia,0,0,0,8.83,0
35098,1,Internet,RoundTrip,94,5,9,Sat,AKLKUL,Malaysia,1,0,0,8.83,0
35099,5,Mobile,RoundTrip,257,5,22,Sat,AKLKUL,Malaysia,0,0,0,8.83,0
35100,2,Internet,RoundTrip,24,5,15,Thu,AKLKUL,Malaysia,1,1,0,8.83,0
35101,1,Internet,RoundTrip,12,5,7,Tue,AKLKUL,New Zealand,1,1,1,8.83,0
35102,1,Internet,RoundTrip,42,5,1,Tue,AKLKUL,Malaysia,0,0,1,8.83,0
35103,1,Internet,RoundTrip,82,5,13,Wed,AKLKUL,Malaysia,1,0,0,8.83,0
35104,1,Internet,RoundTrip,111,5,6,Fri,AKLKUL,Malaysia,1,0,0,8.83,1
35105,2,Internet,RoundTrip,18,5,6,Sun,AKLKUL,Malaysia,1,0,1,8.83,0
35106,1,Internet,RoundTrip,374,5,16,Sun,AKLKUL,Malaysia,0,0,0,8.83,1
35107,1,Mobile,RoundTrip,445,5,17,Sat,AKLKUL,Malaysia,0,0,0,8.83,0
35108,1,Internet,RoundTrip,111,5,6,Fri,AKLKUL,Malaysia,1,0,0,8.83,1
35109,2,Internet,RoundTrip,278,5,7,Thu,AKLKUL,Malaysia,0,0,0,8.83,0
35110,1,Internet,RoundTrip,52,5,14,Tue,AKLKUL,Malaysia,1,0,0,8.83,0
35111,1,Internet,RoundTrip,32,5,10,Wed,AKLKUL,Netherlands,1,1,1,8.83,0
35112,2,Internet,RoundTrip,184,5,15,Tue,AKLKUL,Malaysia,1,0,0,8.83,0
35113,2,Mobile,RoundTrip,217,5,6,Wed,AKLKUL,Malaysia,1,1,1,8.83,1
35114,1,Internet,RoundTrip,60,5,12,Sat,AKLKUL,Malaysia,1,1,0,8.83,0
35115,2,Internet,RoundTrip,22,5,7,Fri,AKLKUL,Malaysia,0,0,0,8.83,0
35116,3,Internet,RoundTrip,0,5,2,Mon,AKLKUL,Malaysia,1,0,0,8.83,1
35117,1,Internet,RoundTrip,4,5,20,Wed,AKLKUL,New Zealand,0,0,0,8.83,0
35118,1,Internet,RoundTrip,91,5,20,Thu,AORICN,South Korea,1,0,1,6.62,0
35119,3,Mobile,RoundTrip,59,5,16,Fri,AORICN,South Korea,1,0,1,6.62,1
35120,1,Internet,RoundTrip,83,5,10,Wed,AORICN,Malaysia,1,0,0,6.62,1
35121,1,Internet,RoundTrip,3,5,12,Fri,AORKIX,Malaysia,0,1,0,7,1
35122,2,Mobile,RoundTrip,1,5,13,Mon,AORKIX,Malaysia,1,1,1,7,0
35123,2,Internet,RoundTrip,9,5,2,Sun,AORMEL,Malaysia,1,1,1,8.83,1
35124,1,Internet,RoundTrip,47,5,7,Wed,AORMEL,Australia,0,0,0,8.83,0
35125,1,Internet,RoundTrip,2,5,12,Sat,AORPUS,South Korea,1,0,0,6.33,1
35126,2,Internet,RoundTrip,39,5,15,Fri,BDOCTS,Indonesia,1,0,1,8.67,0
35127,1,Internet,RoundTrip,38,5,0,Mon,BDOICN,South Korea,1,1,1,6.62,0
35128,4,Internet,RoundTrip,87,5,5,Sun,BDOICN,Indonesia,0,0,0,6.62,0
35129,2,Internet,RoundTrip,131,5,7,Fri,BDOICN,Indonesia,1,1,0,6.62,1
35130,2,Internet,RoundTrip,106,5,5,Mon,BDOICN,South Korea,1,1,1,6.62,1
35131,9,Internet,RoundTrip,88,5,4,Sat,BDOICN,Indonesia,1,0,0,6.62,0
35132,2,Internet,RoundTrip,352,5,14,Sat,BDOICN,Indonesia,0,0,0,6.62,0
35133,1,Internet,RoundTrip,37,5,13,Sun,BDOICN,South Korea,0,0,0,6.62,0
35134,1,Internet,RoundTrip,436,5,8,Tue,BDOICN,Indonesia,0,0,0,6.62,0
35135,1,Mobile,RoundTrip,80,5,14,Mon,BDOICN,South Korea,0,0,0,6.62,0
35136,1,Internet,RoundTrip,42,5,11,Tue,BDOIKA,Netherlands,1,0,1,8.15,0
35137,5,Internet,RoundTrip,23,5,5,Tue,BDOIKA,Indonesia,1,0,1,8.15,0
35138,1,Mobile,OneWay,7,5,3,Wed,BDOKIX,Japan,0,0,0,7,0
35139,1,Internet,RoundTrip,36,5,7,Mon,BDOKIX,Indonesia,0,1,1,7,0
35140,1,Internet,RoundTrip,221,5,2,Thu,BDOKIX,Indonesia,0,0,0,7,0
35141,1,Internet,RoundTrip,17,5,2,Thu,BDOKIX,Japan,0,0,0,7,1
35142,1,Mobile,RoundTrip,87,5,4,Fri,BDOKIX,Indonesia,1,1,1,7,1
35143,1,Internet,RoundTrip,18,5,6,Wed,BDOKIX,Japan,1,1,1,7,0
35144,1,Internet,RoundTrip,28,5,15,Mon,BDOKIX,Indonesia,0,0,0,7,0
35145,1,Internet,RoundTrip,8,5,20,Sat,BDOKIX,Indonesia,1,0,0,7,0
35146,1,Internet,RoundTrip,34,5,3,Wed,BDOKIX,Indonesia,1,1,1,7,0
35147,1,Internet,RoundTrip,6,5,6,Mon,BDOKIX,Japan,1,1,1,7,0
35148,2,Internet,RoundTrip,4,5,2,Fri,BDOMEL,Indonesia,1,0,0,8.83,0
35149,2,Internet,RoundTrip,99,5,13,Wed,BDOPEK,Indonesia,1,0,0,6.42,1
35150,1,Internet,RoundTrip,73,5,8,Tue,BDOPEK,Indonesia,1,0,0,6.42,0
35151,2,Internet,RoundTrip,44,5,7,Mon,BDOPER,Australia,1,0,0,5.62,0
35152,1,Internet,RoundTrip,21,5,12,Tue,BDOPER,Indonesia,0,0,1,5.62,0
35153,2,Internet,RoundTrip,123,5,4,Fri,BDOPER,Indonesia,1,0,1,5.62,1
35154,2,Internet,RoundTrip,32,5,2,Tue,BDOPER,Indonesia,1,1,1,5.62,1
35155,1,Internet,RoundTrip,16,5,9,Sat,BDOPER,Australia,1,0,0,5.62,0
35156,1,Internet,RoundTrip,13,5,21,Tue,BDOPUS,United States,1,0,0,6.33,0
35157,1,Internet,RoundTrip,34,5,3,Fri,BDOPVG,Indonesia,1,0,0,5.33,1
35158,1,Internet,RoundTrip,34,5,3,Fri,BDOPVG,Indonesia,1,0,0,5.33,0
35159,4,Internet,RoundTrip,351,5,1,Wed,BDOSYD,Indonesia,0,0,1,8.58,0
35160,1,Internet,RoundTrip,38,5,11,Sat,BDOSYD,Australia,1,1,1,8.58,0
35161,2,Mobile,RoundTrip,30,5,8,Thu,BDOSYD,Indonesia,1,1,1,8.58,1
35162,1,Internet,RoundTrip,46,5,10,Sat,BDOSYD,Australia,0,0,1,8.58,0
35163,1,Internet,RoundTrip,9,5,2,Tue,BDOSYD,Australia,1,1,0,8.58,1
35164,1,Internet,RoundTrip,3,5,12,Sun,BDOTPE,Taiwan,0,0,0,4.67,0
35165,1,Internet,RoundTrip,68,5,5,Wed,BDOTPE,Taiwan,1,0,0,4.67,0
35166,1,Internet,RoundTrip,48,5,5,Fri,BKICKG,China,0,0,0,4.83,0
35167,1,Internet,RoundTrip,4,5,6,Tue,BKICKG,China,0,0,0,4.83,0
35168,3,Internet,RoundTrip,97,5,15,Wed,BKICTS,Malaysia,1,1,1,8.67,0
35169,2,Internet,RoundTrip,29,5,5,Sat,BKICTS,Malaysia,1,0,0,8.67,0
35170,2,Internet,RoundTrip,5,5,10,Tue,BKICTS,Malaysia,1,0,0,8.67,0
35171,6,Internet,RoundTrip,39,5,7,Wed,BKICTS,Malaysia,1,1,0,8.67,0
35172,6,Internet,RoundTrip,39,5,7,Wed,BKICTS,Malaysia,1,1,0,8.67,0
35173,5,Internet,RoundTrip,8,5,2,Sat,BKICTS,Malaysia,1,1,0,8.67,0
35174,2,Internet,RoundTrip,97,5,2,Wed,BKICTS,Malaysia,1,1,1,8.67,0
35175,2,Internet,RoundTrip,158,5,15,Mon,BKICTS,Malaysia,1,1,1,8.67,0
35176,6,Internet,RoundTrip,18,5,1,Fri,BKICTS,Malaysia,1,0,1,8.67,0
35177,2,Internet,RoundTrip,96,5,5,Fri,BKICTU,China,0,0,0,4.72,1
35178,1,Mobile,RoundTrip,22,5,13,Fri,BKICTU,Malaysia,0,0,0,4.72,0
35179,6,Internet,RoundTrip,33,5,9,Fri,BKICTU,China,0,0,0,4.72,0
35180,2,Mobile,RoundTrip,88,5,10,Sun,BKICTU,Malaysia,0,0,0,4.72,1
35181,2,Internet,RoundTrip,113,5,16,Tue,BKICTU,China,0,0,0,4.72,0
35182,1,Internet,RoundTrip,180,5,3,Fri,BKIDEL,India,0,0,0,5.52,0
35183,1,Internet,RoundTrip,180,5,3,Fri,BKIDEL,India,0,0,0,5.52,0
35184,1,Internet,RoundTrip,285,5,6,Sun,BKIDEL,Malaysia,1,0,0,5.52,1
35185,1,Internet,RoundTrip,78,5,16,Sat,BKIHND,Japan,0,0,0,7.57,0
35186,2,Internet,RoundTrip,249,5,12,Mon,BKIHND,Malaysia,1,1,1,7.57,0
35187,3,Internet,RoundTrip,19,5,8,Thu,BKIHND,Malaysia,1,0,0,7.57,1
35188,2,Internet,RoundTrip,28,5,10,Mon,BKIHND,Japan,0,0,0,7.57,0
35189,2,Internet,RoundTrip,7,5,12,Thu,BKIHND,Japan,1,1,0,7.57,0
35190,1,Internet,RoundTrip,1,5,7,Sun,BKIHND,Japan,1,1,1,7.57,0
35191,1,Internet,RoundTrip,13,5,3,Mon,BKIHND,Malaysia,0,0,1,7.57,1
35192,1,Internet,RoundTrip,9,5,4,Fri,BKIHND,Japan,0,0,0,7.57,1
35193,1,Internet,RoundTrip,37,5,10,Fri,BKIHND,Philippines,1,0,0,7.57,0
35194,2,Internet,RoundTrip,86,5,13,Mon,BKIHND,Japan,0,0,0,7.57,0
35195,2,Mobile,RoundTrip,19,5,13,Mon,BKIHND,Japan,0,0,0,7.57,0
35196,1,Internet,RoundTrip,78,5,13,Mon,BKIHND,Japan,0,1,0,7.57,0
35197,1,Internet,RoundTrip,109,5,11,Tue,BKIHND,Japan,0,1,0,7.57,0
35198,3,Internet,RoundTrip,83,5,5,Mon,BKIHND,Malaysia,1,1,1,7.57,1
35199,1,Mobile,RoundTrip,38,5,23,Sun,BKIHND,Japan,1,1,0,7.57,0
35200,2,Internet,RoundTrip,56,5,12,Tue,BKIHND,Japan,0,1,0,7.57,0
35201,1,Internet,RoundTrip,60,5,23,Fri,BKIHND,Japan,0,0,0,7.57,0
35202,1,Mobile,RoundTrip,160,5,6,Fri,BKIHND,Malaysia,0,0,0,7.57,0
35203,1,Mobile,RoundTrip,57,5,23,Tue,BKIHND,Japan,1,0,1,7.57,1
35204,4,Internet,RoundTrip,48,5,10,Sat,BKIHND,Japan,1,1,0,7.57,0
35205,1,Internet,RoundTrip,98,5,12,Tue,BKIHND,Japan,1,0,1,7.57,0
35206,2,Internet,RoundTrip,55,5,13,Fri,BKIHND,Japan,1,0,0,7.57,0
35207,1,Internet,RoundTrip,98,5,12,Tue,BKIHND,Japan,1,0,1,7.57,0
35208,3,Internet,RoundTrip,268,5,13,Tue,BKIHND,Japan,1,1,0,7.57,0
35209,4,Internet,RoundTrip,113,5,2,Fri,BKIHND,Japan,1,0,0,7.57,0
35210,2,Mobile,RoundTrip,221,5,7,Sun,BKIHND,Japan,0,0,0,7.57,0
35211,1,Internet,RoundTrip,68,5,13,Thu,BKIHND,Malaysia,1,0,1,7.57,1
35212,1,Internet,RoundTrip,12,5,15,Thu,BKIHND,Japan,1,0,1,7.57,1
35213,1,Internet,RoundTrip,63,5,14,Mon,BKIHND,Malaysia,1,0,0,7.57,1
35214,1,Internet,RoundTrip,201,5,16,Mon,BKIHND,Malaysia,1,1,1,7.57,1
35215,2,Internet,RoundTrip,53,5,15,Tue,BKIHND,Japan,1,0,0,7.57,0
35216,1,Internet,RoundTrip,281,5,11,Mon,BKIHND,Malaysia,1,0,0,7.57,0
35217,4,Internet,RoundTrip,26,5,14,Wed,BKIHND,Japan,1,0,0,7.57,0
35218,2,Internet,RoundTrip,63,5,7,Sat,BKIHND,Malaysia,1,1,1,7.57,1
35219,2,Mobile,RoundTrip,46,5,13,Sun,BKIHND,Japan,0,0,0,7.57,0
35220,1,Internet,RoundTrip,78,5,13,Mon,BKIHND,Japan,0,1,0,7.57,0
35221,3,Internet,RoundTrip,18,5,8,Wed,BKIICN,South Korea,0,0,1,6.62,1
35222,1,Internet,RoundTrip,18,5,14,Sun,BKIICN,South Korea,0,0,0,6.62,1
35223,2,Internet,RoundTrip,19,5,14,Mon,BKIICN,South Korea,1,0,0,6.62,0
35224,2,Internet,RoundTrip,18,5,1,Sat,BKIICN,Malaysia,1,1,0,6.62,0
35225,1,Internet,RoundTrip,133,5,4,Sun,BKIICN,South Korea,0,0,0,6.62,0
35226,3,Internet,RoundTrip,409,5,4,Sun,BKIICN,Malaysia,1,0,0,6.62,0
35227,2,Internet,RoundTrip,101,5,13,Mon,BKIICN,South Korea,1,0,1,6.62,1
35228,3,Internet,RoundTrip,186,5,8,Fri,BKIICN,Malaysia,1,0,0,6.62,1
35229,2,Internet,CircleTrip,206,5,9,Mon,BKIICN,Japan,0,0,0,6.62,1
35230,2,Internet,RoundTrip,124,5,13,Wed,BKIICN,South Korea,1,1,0,6.62,0
35231,1,Internet,RoundTrip,58,5,1,Fri,BKIICN,South Korea,1,0,0,6.62,0
35232,2,Internet,RoundTrip,55,5,8,Mon,BKIICN,Malaysia,1,0,0,6.62,1
35233,3,Internet,RoundTrip,7,5,13,Wed,BKIICN,Malaysia,1,0,0,6.62,0
35234,2,Internet,RoundTrip,45,5,5,Wed,BKIICN,South Korea,1,1,1,6.62,1
35235,2,Internet,RoundTrip,175,5,0,Sun,BKIICN,South Korea,1,0,0,6.62,0
35236,2,Internet,RoundTrip,70,5,3,Sat,BKIICN,South Korea,1,1,1,6.62,0
35237,2,Internet,RoundTrip,51,5,14,Sun,BKIICN,South Korea,1,0,0,6.62,0
35238,2,Internet,RoundTrip,387,5,8,Sun,BKIICN,South Korea,1,1,1,6.62,1
35239,1,Internet,RoundTrip,59,5,15,Tue,BKIICN,South Korea,1,1,0,6.62,1
35240,3,Internet,RoundTrip,292,5,13,Mon,BKIICN,Malaysia,1,0,0,6.62,0
35241,2,Internet,RoundTrip,17,5,11,Thu,BKIICN,South Korea,1,0,0,6.62,1
35242,3,Mobile,RoundTrip,327,5,7,Tue,BKIICN,Malaysia,0,0,0,6.62,0
35243,2,Internet,RoundTrip,422,5,0,Mon,BKIICN,South Korea,1,0,1,6.62,1
35244,2,Mobile,RoundTrip,42,5,7,Sat,BKIICN,South Korea,1,0,1,6.62,1
35245,1,Internet,RoundTrip,79,5,22,Sun,BKIICN,Malaysia,1,0,1,6.62,0
35246,2,Internet,RoundTrip,357,5,9,Wed,BKIICN,South Korea,0,0,0,6.62,0
35247,2,Internet,RoundTrip,9,5,5,Mon,BKIICN,South Korea,0,0,0,6.62,0
35248,3,Internet,RoundTrip,183,5,12,Tue,BKIICN,Malaysia,1,0,1,6.62,1
35249,2,Internet,RoundTrip,10,5,12,Sat,BKIICN,South Korea,0,0,0,6.62,0
35250,1,Mobile,RoundTrip,15,5,7,Tue,BKIICN,Malaysia,1,0,0,6.62,1
